method,epsilon,per_class,ssim,psnr,file
dp,1.0,160,0.5408108830451965,7.4252797768786,dp_eps_1.0_k_160.png
dp,1.0,160,0.4088360369205475,6.661273869343946,dp_eps_1.0_k_160.png
dp,1.0,160,0.3884999454021454,7.0483311425970605,dp_eps_1.0_k_160.png
dp,1.0,160,0.6474817395210266,8.553801646648086,dp_eps_1.0_k_160.png
dp,1.0,160,0.47184157371520996,8.077217177102607,dp_eps_1.0_k_160.png
dp,1.0,160,0.5830422043800354,6.6490348233593854,dp_eps_1.0_k_160.png
dp,1.0,160,0.585838794708252,9.117728586430623,dp_eps_1.0_k_160.png
dp,1.0,160,0.4222411811351776,7.241313640199939,dp_eps_1.0_k_160.png
dp,1.0,40,0.556347668170929,8.620874977376939,dp_eps_1.0_k_40.png
dp,1.0,40,0.49700090289115906,7.048112739346045,dp_eps_1.0_k_40.png
dp,1.0,40,0.5759623646736145,5.79572066078809,dp_eps_1.0_k_40.png
dp,1.0,40,0.7977533340454102,10.470170755111532,dp_eps_1.0_k_40.png
dp,1.0,40,0.567432701587677,6.79587314704335,dp_eps_1.0_k_40.png
dp,1.0,40,0.4971907138824463,6.622064838969556,dp_eps_1.0_k_40.png
dp,1.0,40,0.5475910305976868,7.858518355469246,dp_eps_1.0_k_40.png
dp,1.0,40,0.40193140506744385,6.4710366529239405,dp_eps_1.0_k_40.png
dp,1.0,80,0.5333514213562012,5.969230836467077,dp_eps_1.0_k_80.png
dp,1.0,80,0.42838647961616516,6.72081350044394,dp_eps_1.0_k_80.png
dp,1.0,80,0.30732592940330505,5.932446104978201,dp_eps_1.0_k_80.png
dp,1.0,80,0.46556541323661804,7.123113361892712,dp_eps_1.0_k_80.png
dp,1.0,80,0.4879826307296753,6.431392844115137,dp_eps_1.0_k_80.png
dp,1.0,80,0.5070900321006775,7.26751579939617,dp_eps_1.0_k_80.png
dp,1.0,80,0.6449633240699768,10.429995002350186,dp_eps_1.0_k_80.png
dp,1.0,80,0.42502012848854065,8.919101815567261,dp_eps_1.0_k_80.png
gan_dp,0.1,160,0.35749730467796326,6.032864400054842,gan_dp_eps_0.1_k_160.png
gan_dp,0.1,160,0.37350961565971375,5.869330712518606,gan_dp_eps_0.1_k_160.png
gan_dp,0.1,160,0.2263297289609909,4.505348138016882,gan_dp_eps_0.1_k_160.png
gan_dp,0.1,160,0.3744114339351654,5.670352926604558,gan_dp_eps_0.1_k_160.png
gan_dp,0.1,160,0.3387322425842285,5.7073136476428665,gan_dp_eps_0.1_k_160.png
gan_dp,0.1,160,0.2356692999601364,4.7291109311619355,gan_dp_eps_0.1_k_160.png
gan_dp,0.1,160,0.3688903748989105,5.867966150488519,gan_dp_eps_0.1_k_160.png
gan_dp,0.1,160,0.306486040353775,5.2144895564692515,gan_dp_eps_0.1_k_160.png
gan_dp,0.1,40,0.3469449579715729,5.965113247632077,gan_dp_eps_0.1_k_40.png
gan_dp,0.1,40,0.3612006604671478,5.698608021552976,gan_dp_eps_0.1_k_40.png
gan_dp,0.1,40,0.23069286346435547,4.657976222669495,gan_dp_eps_0.1_k_40.png
gan_dp,0.1,40,0.38019242882728577,5.837449240090593,gan_dp_eps_0.1_k_40.png
gan_dp,0.1,40,0.34471359848976135,5.6929821705340995,gan_dp_eps_0.1_k_40.png
gan_dp,0.1,40,0.2293907254934311,5.022544616968912,gan_dp_eps_0.1_k_40.png
gan_dp,0.1,40,0.3642142713069916,5.866944970561137,gan_dp_eps_0.1_k_40.png
gan_dp,0.1,40,0.313506156206131,5.9540045559862556,gan_dp_eps_0.1_k_40.png
gan_dp,0.1,80,0.34766581654548645,6.2655041726531575,gan_dp_eps_0.1_k_80.png
gan_dp,0.1,80,0.36680635809898376,5.867708064863165,gan_dp_eps_0.1_k_80.png
gan_dp,0.1,80,0.23223455250263214,4.634456224530915,gan_dp_eps_0.1_k_80.png
gan_dp,0.1,80,0.37396255135536194,5.859924711768337,gan_dp_eps_0.1_k_80.png
gan_dp,0.1,80,0.34004470705986023,5.556854775850949,gan_dp_eps_0.1_k_80.png
gan_dp,0.1,80,0.23791258037090302,4.798791599040006,gan_dp_eps_0.1_k_80.png
gan_dp,0.1,80,0.37931275367736816,5.944351533623406,gan_dp_eps_0.1_k_80.png
gan_dp,0.1,80,0.3044669032096863,5.112108175112249,gan_dp_eps_0.1_k_80.png
gan_dp,0.5,160,0.3683222532272339,7.4851099638822935,gan_dp_eps_0.5_k_160.png
gan_dp,0.5,160,0.3927859961986542,7.533013056186652,gan_dp_eps_0.5_k_160.png
gan_dp,0.5,160,0.23315469920635223,6.311550169207694,gan_dp_eps_0.5_k_160.png
gan_dp,0.5,160,0.393478125333786,7.467446325500764,gan_dp_eps_0.5_k_160.png
